enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,job_stability,low_experience,recent_job_change,high_experience
27104,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,STEM,21,2,Unknown,0,87,0.0,0.0,0,1,1
7731,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,2,Unknown,0,84,0.0,0.0,0,1,1
31943,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Early Stage Startup,2,32,0.0,0.09090909090909091,0,0,1
22899,city_100,0.887,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,3,Pvt Ltd,1,31,1.0,0.1,0,1,0
33339,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,4,Public Sector,1,39,0.0,0.3333333333333333,1,1,0
20866,city_59,0.775,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,1,Pvt Ltd,1,12,0.0,0.125,0,1,0
21634,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,7,Pvt Ltd,1,50,0.0,0.16666666666666666,0,1,0
29529,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,3,Pvt Ltd,1,55,1.0,0.25,0,1,0
4478,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Pvt Ltd,1,7,1.0,0.16666666666666666,0,1,0
32095,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,2,Early Stage Startup,1,104,0.0,0.3333333333333333,1,1,0
18272,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,Business Degree,21,2,Unknown,5,90,1.0,0.22727272727272727,0,0,1
30098,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,21,3,Pvt Ltd,5,8,0.0,0.22727272727272727,0,0,1
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,0,102,0.0,0.0,1,1,0
7672,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,0,1,Pvt Ltd,1,202,1.0,1.0,1,1,0
5633,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,3,Pvt Ltd,1,22,0.0,0.2,0,1,0
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,2,Pvt Ltd,0,42,0.0,0.0,0,1,0
5573,city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,STEM,4,2,Pvt Ltd,0,50,0.0,0.0,0,1,0
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,2,Funded Startup,1,88,0.0,0.25,0,1,0
397,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,5,Pvt Ltd,4,81,0.0,0.6666666666666666,0,0,0
31602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Pvt Ltd,1,7,0.0,0.045454545454545456,0,1,1
5278,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,2,Pvt Ltd,0,218,0.0,0.0,0,1,0
16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,62,0.0,0.22727272727272727,0,0,1
19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,1,83,0.0,0.14285714285714285,0,1,0
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5,Pvt Ltd,5,11,0.0,0.5,0,0,0
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,21,2,Unknown,5,10,0.0,0.22727272727272727,0,0,1
20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5,Pvt Ltd,1,114,0.0,0.09090909090909091,0,1,1
21563,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,2,Pvt Ltd,1,36,0.0,0.25,0,1,0
25114,city_102,0.804,Unknown,No relevent experience,no_enrollment,Masters,STEM,6,1,Pvt Ltd,1,17,0.0,0.14285714285714285,0,1,0
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,0,80,1.0,0.0,1,1,0
8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21,2,Public Sector,5,108,0.0,0.22727272727272727,0,0,1
6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,3,Pvt Ltd,2,45,0.0,0.6666666666666666,1,0,0
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,2,Unknown,0,77,0.0,0.0,0,1,0
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,3,Pvt Ltd,2,8,0.0,0.125,0,0,1
21216,city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,2,Unknown,1,28,0.0,0.16666666666666666,0,1,0
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,3,Funded Startup,5,37,0.0,0.5,0,0,0
20791,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,2,108,1.0,0.6666666666666666,1,0,0
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,4,Pvt Ltd,2,162,0.0,0.14285714285714285,0,0,1
10685,city_73,0.754,Unknown,Has relevent experience,Full time course,High School,STEM,9,2,Unknown,5,41,0.0,0.5,0,0,0
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,3,Pvt Ltd,4,4,0.0,0.2,0,0,1
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,5,Public Sector,1,41,0.0,0.25,0,1,0
33050,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,7,Pvt Ltd,2,12,0.0,0.1111111111111111,0,0,1
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,1,190,0.0,0.045454545454545456,0,1,1
8202,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,2,Pvt Ltd,5,29,1.0,0.625,0,0,0
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Public Sector,1,11,0.0,0.14285714285714285,0,1,0
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,7,Pvt Ltd,1,30,0.0,0.25,0,1,0
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,3,Unknown,5,39,0.0,0.35714285714285715,0,0,1
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,9,2,Unknown,1,16,0.0,0.1,0,1,0
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,5,0.0,0.22727272727272727,0,0,1
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,STEM,8,2,Unknown,0,39,0.0,0.0,0,1,0
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,Pvt Ltd,5,29,0.0,0.45454545454545453,0,0,1
12454,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4,2,NGO,2,210,0.0,0.4,0,0,0
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,STEM,6,2,Funded Startup,1,54,0.0,0.14285714285714285,0,1,0
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,3,44,0.0,0.3,0,0,0
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,Unknown,5,47,0.0,0.3125,0,0,1
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5,NGO,5,74,0.0,0.22727272727272727,0,0,1
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1,Pvt Ltd,1,8,1.0,0.14285714285714285,0,1,0
24846,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,2,Unknown,0,20,1.0,0.0,0,1,0
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,4,Pvt Ltd,1,162,0.0,0.25,0,1,0
6189,city_36,0.893,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,2,2,Pvt Ltd,1,110,0.0,0.3333333333333333,1,1,0
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,STEM,3,1,Pvt Ltd,1,262,0.0,0.25,0,1,0
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2,Unknown,1,6,0.0,0.06666666666666667,0,1,1
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,1,Pvt Ltd,1,19,1.0,0.1,0,1,0
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,23,1.0,0.22727272727272727,0,0,1
16496,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,2,Unknown,1,107,1.0,1.0,1,1,0
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,7,Unknown,5,134,0.0,0.3125,0,0,1
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,Early Stage Startup,1,40,0.0,0.08333333333333333,0,1,1
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2,Pvt Ltd,1,11,0.0,0.07692307692307693,0,1,1
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,Unknown,3,102,0.0,0.25,0,0,1
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,0,100,0.0,0.0,1,1,0
24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,7,Pvt Ltd,0,30,0.0,0.0,0,1,0
17762,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,STEM,5,2,Unknown,1,20,1.0,0.16666666666666666,0,1,0
4310,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,5,Pvt Ltd,3,4,0.0,0.2,0,0,1
5142,city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,STEM,5,2,Unknown,0,15,0.0,0.0,0,1,0
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,2,Unknown,1,14,1.0,1.0,1,1,0
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,STEM,1,2,Pvt Ltd,0,103,0.0,0.0,1,1,0
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,5,Public Sector,2,40,0.0,0.3333333333333333,0,0,0
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,3,Pvt Ltd,2,27,0.0,0.09090909090909091,0,0,1
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,3,Pvt Ltd,5,46,0.0,0.45454545454545453,0,0,1
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,7,2,Pvt Ltd,5,110,0.0,0.625,0,0,0
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,2,Funded Startup,1,96,0.0,0.07142857142857142,0,1,1
1069,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,7,Pvt Ltd,2,57,0.0,0.3333333333333333,0,0,0
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,2,Unknown,1,240,0.0,0.14285714285714285,0,1,0
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Funded Startup,4,42,0.0,0.8,0,0,0
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,2,Unknown,1,16,1.0,0.125,0,1,0
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,0,40,1.0,0.0,0,1,1
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3,Funded Startup,2,94,0.0,0.3333333333333333,0,0,0
14598,city_37,0.794,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,6,Pvt Ltd,1,160,0.0,0.1,0,1,0
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,1,Early Stage Startup,1,25,0.0,0.09090909090909091,0,1,1
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,0,Early Stage Startup,1,11,0.0,0.1,0,1,0
25290,city_173,0.878,Unknown,Has relevent experience,no_enrollment,High School,STEM,0,3,Pvt Ltd,1,29,0.0,1.0,1,1,0
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,2,Unknown,1,23,0.0,0.1111111111111111,0,1,0
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,Pvt Ltd,2,113,0.0,0.18181818181818182,0,0,1
12111,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,2,Unknown,2,56,0.0,0.125,0,0,1
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,1,39,1.0,0.3333333333333333,1,1,0
27277,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,5,Pvt Ltd,1,20,0.0,0.3333333333333333,1,1,0
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,7,Pvt Ltd,1,40,0.0,0.045454545454545456,0,1,1
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,0,Pvt Ltd,5,56,0.0,0.22727272727272727,0,0,1
18161,city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,4,2,Unknown,1,106,0.0,0.2,0,1,0
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,4,Pvt Ltd,2,64,0.0,0.1,0,0,1
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,7,Pvt Ltd,1,51,0.0,0.16666666666666666,0,1,0
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,5,Pvt Ltd,2,41,0.0,0.2857142857142857,0,0,0
4188,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20,3,Pvt Ltd,5,150,0.0,0.23809523809523808,0,0,1
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,Pvt Ltd,1,320,0.0,0.2,0,1,0
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,2,Unknown,0,20,0.0,0.0,0,1,0
30472,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,5,Pvt Ltd,1,9,1.0,0.2,0,1,0
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,6,Pvt Ltd,1,74,0.0,0.1,0,1,0
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5,Public Sector,1,129,1.0,0.25,0,1,0
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,2,Unknown,1,42,0.0,0.09090909090909091,0,1,1
25182,city_61,0.913,Unknown,No relevent experience,no_enrollment,High School,STEM,2,3,Pvt Ltd,0,58,0.0,0.0,1,1,0
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,2,Unknown,1,126,1.0,0.25,0,1,0
7517,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,STEM,4,2,Unknown,1,45,1.0,0.2,0,1,0
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1,Pvt Ltd,5,166,0.0,0.22727272727272727,0,0,1
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,2,Pvt Ltd,1,110,0.0,0.3333333333333333,1,1,0
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,2,Unknown,1,37,0.0,0.045454545454545456,0,1,1
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,2,Unknown,1,95,1.0,0.3333333333333333,1,1,0
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,29,1.0,0.22727272727272727,0,0,1
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,5,31,0.0,0.22727272727272727,0,0,1
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,2,Pvt Ltd,5,97,0.0,0.4166666666666667,0,0,1
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,STEM,3,2,Unknown,0,16,0.0,0.0,0,1,0
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,2,Unknown,0,14,0.0,0.0,0,1,0
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21,3,Pvt Ltd,5,206,0.0,0.22727272727272727,0,0,1
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,1,Funded Startup,1,204,0.0,0.3333333333333333,1,1,0
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,7,Pvt Ltd,2,116,0.0,0.10526315789473684,0,0,1
14914,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16,3,Pvt Ltd,4,161,0.0,0.23529411764705882,0,0,1
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,25,1.0,0.22727272727272727,0,0,1
27530,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,4,Pvt Ltd,5,94,0.0,0.2631578947368421,0,0,1
24701,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,7,Pvt Ltd,5,16,0.0,0.3125,0,0,1
6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,2,Unknown,1,100,0.0,0.0625,0,1,1
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,7,Pvt Ltd,0,107,0.0,0.0,0,1,1
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,2,Unknown,1,17,0.0,0.08333333333333333,0,1,1
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,0,Pvt Ltd,1,140,0.0,0.09090909090909091,0,1,1
21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,7,Pvt Ltd,2,75,0.0,0.5,0,0,0
1586,city_75,0.939,Unknown,Has relevent experience,no_enrollment,High School,STEM,6,2,Unknown,1,59,0.0,0.14285714285714285,0,1,0
9189,city_23,0.899,Unknown,Has relevent experience,no_enrollment,High School,STEM,6,2,Unknown,1,146,0.0,0.14285714285714285,0,1,0
13788,city_93,0.865,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,0,302,0.0,0.0,0,1,0
10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,3,Pvt Ltd,2,42,1.0,0.2,0,0,0
28406,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,14,2,Pvt Ltd,1,131,0.0,0.06666666666666667,0,1,1
26320,city_94,0.698,Unknown,Has relevent experience,Part time course,High School,STEM,9,2,Unknown,4,74,0.0,0.4,0,0,0
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,7,Pvt Ltd,1,22,0.0,0.125,0,1,0
18657,city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,0,53,1.0,0.0,0,1,0
9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,4,Pvt Ltd,5,143,0.0,0.22727272727272727,0,0,1
4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,2,Pvt Ltd,2,72,0.0,0.13333333333333333,0,0,1
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,4,Pvt Ltd,1,7,0.0,0.08333333333333333,0,1,1
28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,2,Early Stage Startup,1,182,0.0,0.25,0,1,0
1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,Pvt Ltd,4,50,0.0,0.25,0,0,1
15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,2,2,Public Sector,1,82,0.0,0.3333333333333333,1,1,0
26233,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,7,Pvt Ltd,1,58,0.0,0.3333333333333333,1,1,0
24729,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,1,Pvt Ltd,1,94,0.0,0.1,0,1,0
29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,0,Unknown,2,60,1.0,0.4,0,0,0
32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,3,Pvt Ltd,4,124,0.0,0.6666666666666666,0,0,0
28556,city_149,0.6890000000000001,Unknown,No relevent experience,no_enrollment,Primary School,STEM,2,2,Unknown,2,46,0.0,0.6666666666666666,1,0,0
12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,3,NGO,2,57,1.0,0.5,0,0,0
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,1,17,0.0,0.1,0,1,0
30331,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,6,Pvt Ltd,5,101,0.0,0.3333333333333333,0,0,1
5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,3,2,Pvt Ltd,0,31,0.0,0.0,0,1,0
22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,1,36,0.0,0.045454545454545456,0,1,1
27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,2,Unknown,4,198,0.0,0.25,0,0,1
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,7,Pvt Ltd,0,31,0.0,0.0,0,1,0
18385,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,2,Pvt Ltd,1,12,0.0,0.1,0,1,0
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Funded Startup,1,31,0.0,0.045454545454545456,0,1,1
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,2,Unknown,5,26,1.0,0.23809523809523808,0,0,1
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,1,55,0.0,0.14285714285714285,0,1,0
27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,Unknown,5,8,1.0,0.4166666666666667,0,0,1
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,21,3,Pvt Ltd,5,38,0.0,0.22727272727272727,0,0,1
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,2,Unknown,2,8,0.0,0.11764705882352941,0,0,1
2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21,5,Pvt Ltd,3,32,1.0,0.13636363636363635,0,0,1
28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,3,Funded Startup,5,51,0.0,0.2631578947368421,0,0,1
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,6,Pvt Ltd,2,22,0.0,0.2,0,0,0
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,STEM,7,2,Unknown,1,17,0.0,0.125,0,1,0
604,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,0,24,0.0,0.0,0,1,0
2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,Funded Startup,1,19,0.0,0.16666666666666666,0,1,0
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,2,Pvt Ltd,2,46,1.0,0.2,0,0,0
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,2,Pvt Ltd,5,15,0.0,0.35714285714285715,0,0,1
